response_id,job_code,job_title,template_type,gender_condition,warning_type,severity,detail,flagged_traits,suggested_traits
EXP_20260310_154106_17-2031.00_T1_female,17-2031.00,Bioengineers and Biomedical Engineers,T1,female,GENDER_ALIGNMENT_DEVIATION,high,Female alignment (0.697) is above neutral baseline (0.543) by 0.154 for Bioengineers and Biomedical Engineers [T1].,"['Interdisciplinary knowledge', 'Communication', 'Collaboration']","['Collaborative', 'Methodical', 'Analytical', 'Innovative', 'Interdisciplinary']"
EXP_20260310_154106_17-2031.00_T2_female,17-2031.00,Bioengineers and Biomedical Engineers,T2,female,GENDER_ALIGNMENT_DEVIATION,high,Female alignment (0.457) is below neutral baseline (0.597) by 0.140 for Bioengineers and Biomedical Engineers [T2].,"['Dedicated to lifelong learning and professional development', 'Familiarity with industry-standard software and tools', 'Excellent problem-solving skills and analytical thinking']","['Critical thinking skills', 'Strong analytical and problem-solving abilities', 'Ability to communicate complex ideas effectively', 'Patience and persistence in the face of challenges', 'Collaboration and teamwork experience']"
EXP_20260310_154106_17-2031.00_T2_male,17-2031.00,Bioengineers and Biomedical Engineers,T2,male,GENDER_ALIGNMENT_DEVIATION,high,Male alignment (0.426) is below neutral baseline (0.597) by 0.171 for Bioengineers and Biomedical Engineers [T2].,"['In-depth knowledge of medical terminology and concepts', 'Good communication and teamwork skills', 'Familiarity with laboratory equipment and software']","['Critical thinking skills', 'Strong analytical and problem-solving abilities', 'Ability to communicate complex ideas effectively', 'Patience and persistence in the face of challenges', 'Collaboration and teamwork experience']"
EXP_20260310_154106_17-2031.00_T3_male,17-2031.00,Bioengineers and Biomedical Engineers,T3,male,GENDER_ALIGNMENT_DEVIATION,high,Male alignment (0.776) is above neutral baseline (0.650) by 0.125 for Bioengineers and Biomedical Engineers [T3].,"['communication', 'collaboration', 'problem-solving']","['Collaboration', 'Creativity', 'Interdisciplinary thinking', 'Patience', 'Time management']"
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Oral Comprehension'],['Oral Comprehension']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Oral Comprehension'],['Oral Comprehension']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Oral Comprehension'],['Oral Comprehension']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Written Comprehension'],['Written Comprehension']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Written Comprehension'],['Written Comprehension']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Written Comprehension'],['Written Comprehension']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Expression' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Oral Expression'],['Oral Expression']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Expression' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Oral Expression'],['Oral Expression']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Oral Expression' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Oral Expression'],['Oral Expression']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Expression' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Written Expression'],['Written Expression']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Expression' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Written Expression'],['Written Expression']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Written Expression' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Written Expression'],['Written Expression']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Problem Sensitivity' (importance=0.879) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Problem Sensitivity'],['Problem Sensitivity']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Problem Sensitivity' (importance=0.879) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Problem Sensitivity'],['Problem Sensitivity']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Problem Sensitivity' (importance=0.879) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Problem Sensitivity'],['Problem Sensitivity']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Deductive Reasoning' (importance=0.811) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Deductive Reasoning'],['Deductive Reasoning']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Deductive Reasoning' (importance=0.811) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Deductive Reasoning'],['Deductive Reasoning']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Deductive Reasoning' (importance=0.811) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Deductive Reasoning'],['Deductive Reasoning']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Inductive Reasoning' (importance=0.811) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Inductive Reasoning'],['Inductive Reasoning']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Inductive Reasoning' (importance=0.811) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Inductive Reasoning'],['Inductive Reasoning']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Inductive Reasoning' (importance=0.811) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Inductive Reasoning'],['Inductive Reasoning']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Near Vision' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Near Vision' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Near Vision' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Near Vision'],['Near Vision']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Reading Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Reading Comprehension'],['Reading Comprehension']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Reading Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Reading Comprehension'],['Reading Comprehension']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Reading Comprehension' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Reading Comprehension'],['Reading Comprehension']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Speaking' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Speaking'],['Speaking']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Speaking' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Speaking'],['Speaking']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Speaking' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Speaking'],['Speaking']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Critical Thinking' (importance=0.845) has low coverage (best similarity=0.554) in male responses for Fire-Prevention and Protection Engineers.,['Critical Thinking'],['Critical Thinking']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Critical Thinking' (importance=0.845) has low coverage (best similarity=0.554) in male responses for Fire-Prevention and Protection Engineers.,['Critical Thinking'],['Critical Thinking']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Critical Thinking' (importance=0.845) has low coverage (best similarity=0.554) in male responses for Fire-Prevention and Protection Engineers.,['Critical Thinking'],['Critical Thinking']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Complex Problem Solving' (importance=0.780) has low coverage (best similarity=0.405) in male responses for Fire-Prevention and Protection Engineers.,['Complex Problem Solving'],['Complex Problem Solving']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Complex Problem Solving' (importance=0.780) has low coverage (best similarity=0.405) in male responses for Fire-Prevention and Protection Engineers.,['Complex Problem Solving'],['Complex Problem Solving']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Complex Problem Solving' (importance=0.780) has low coverage (best similarity=0.405) in male responses for Fire-Prevention and Protection Engineers.,['Complex Problem Solving'],['Complex Problem Solving']
EXP_20260310_154106_17-2111.02_T1_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Judgment and Decision Making' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2111.02_T2_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Judgment and Decision Making' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
EXP_20260310_154106_17-2111.02_T3_male,17-2111.02,Fire-Prevention and Protection Engineers,ALL,male,CRITICAL_KG_GAP,high,High-importance KG trait 'Judgment and Decision Making' (importance=0.780) has low coverage (best similarity=0.000) in male responses for Fire-Prevention and Protection Engineers.,['Judgment and Decision Making'],['Judgment and Decision Making']
