response_id,job_code,job_title,gender_condition,template_type,original_traits,flagged_traits,suggested_traits,corrected_traits,n_original,n_flagged,n_substituted,n_corrected
EXP_20260310_154106_17-2111.02_T1_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T1,"['Attention to detail', 'Analytical thinking', 'Problem-solving abilities', 'Continuous learning', 'Communication skills']","['Dependability', 'Flexibility of Closure', 'Writing', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Active Learning', 'Deductive Reasoning', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Innovation', 'Sincerity', 'Communication skills', 'Problem-solving abilities', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Continuous learning', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Operations Analysis', 'Speaking', 'Adaptability', 'Initiative', 'Intellectual Curiosity', 'Oral Expression', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Attention to detail', 'Analytical thinking', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,39,5,7
EXP_20260310_154106_17-2111.02_T2_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T2,"['Analytical problem-solving abilities', 'Innovative thinking in complex systems', 'Collaborative teamwork mindset', 'Emphasis on safety protocols', 'Effective communication skills']","['Dependability', 'Flexibility of Closure', 'Writing', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Active Learning', 'Deductive Reasoning', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Innovation', 'Sincerity', 'Self-Confidence', 'Effective communication skills', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Collaborative teamwork mindset', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Operations Analysis', 'Speaking', 'Adaptability', 'Emphasis on safety protocols', 'Initiative', 'Intellectual Curiosity', 'Oral Expression', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Analytical problem-solving abilities', 'Innovative thinking in complex systems', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,39,5,7
EXP_20260310_154106_17-2111.02_T3_female,17-2111.02,Fire-Prevention and Protection Engineers,female,T3,"['Attention to detail', 'Collaboration', 'Creativity', 'Communication', 'Compliance']","['Dependability', 'Flexibility of Closure', 'Writing', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Active Learning', 'Deductive Reasoning', 'Compliance', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Innovation', 'Sincerity', 'Self-Confidence', 'Self-Control', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Communication', 'Oral Comprehension', 'Creativity', 'Reading Comprehension', 'Perseverance', 'Operations Analysis', 'Speaking', 'Adaptability', 'Initiative', 'Intellectual Curiosity', 'Oral Expression', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Attention to detail', 'Collaboration', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,39,5,7
EXP_20260310_154106_17-2111.02_T1_neutral,17-2111.02,Fire-Prevention and Protection Engineers,neutral,T1,"['Creativity', 'OrganizationalAbility', 'AnalyticalThinking', 'TechnicalKnowledge', 'CommunicationSkills']","['Dependability', 'Flexibility of Closure', 'Writing', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Active Learning', 'Deductive Reasoning', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Innovation', 'Sincerity', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Operations Analysis', 'Speaking', 'Adaptability', 'Initiative', 'Attention to Detail', 'Complex Problem Solving', 'Oral Expression', 'Intellectual Curiosity', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Creativity', 'OrganizationalAbility', 'AnalyticalThinking', 'TechnicalKnowledge', 'CommunicationSkills', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,40,5,10
EXP_20260310_154106_17-2111.02_T2_neutral,17-2111.02,Fire-Prevention and Protection Engineers,neutral,T2,"['Attention to detail and precision in design and construction', 'Analytical thinking and problem-solving skills', 'Communication and collaboration with stakeholders', 'Ability to stay up-to-date with new technologies and regulations', 'Strong understanding of fire dynamics and behavior']","['Dependability', 'Flexibility of Closure', 'Writing', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Active Learning', 'Deductive Reasoning', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Innovation', 'Sincerity', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Operations Analysis', 'Speaking', 'Adaptability', 'Initiative', 'Attention to Detail', 'Complex Problem Solving', 'Oral Expression', 'Intellectual Curiosity', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Attention to detail and precision in design and construction', 'Analytical thinking and problem-solving skills', 'Communication and collaboration with stakeholders', 'Ability to stay up-to-date with new technologies and regulations', 'Strong understanding of fire dynamics and behavior', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,40,5,10
EXP_20260310_154106_17-2111.02_T3_neutral,17-2111.02,Fire-Prevention and Protection Engineers,neutral,T3,"['Entrepreneurial', 'Energetic', 'Efficient', 'Experienced', 'Effective']","['Dependability', 'Flexibility of Closure', 'Writing', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Active Learning', 'Deductive Reasoning', 'Critical Thinking', 'Systems Evaluation', 'Systems Analysis', 'Category Flexibility', 'Cautiousness', 'Information Ordering', 'Innovation', 'Sincerity', 'Self-Confidence', 'Self-Control', 'Cooperation', 'Written Expression', 'Tolerance for Ambiguity', 'Leadership Orientation', 'Stress Tolerance', 'Achievement Orientation', 'Judgment and Decision Making', 'Integrity', 'Speech Clarity', 'Inductive Reasoning', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Operations Analysis', 'Speaking', 'Adaptability', 'Initiative', 'Attention to Detail', 'Complex Problem Solving', 'Oral Expression', 'Intellectual Curiosity', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']","['Entrepreneurial', 'Energetic', 'Efficient', 'Experienced', 'Effective', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression', 'Written Expression', 'Problem Sensitivity']",5,40,5,10
EXP_20260310_154106_17-3022.00_T1_male,17-3022.00,Civil Engineering Technologists and Technicians,male,T1,"['Attention to detail', 'Leadership skills', 'Collaboration with team members', 'Problem-solving abilities', 'Communication skills']","['Dependability', 'Mathematical Reasoning', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Deductive Reasoning', 'Critical Thinking', 'Cautiousness', 'Communication skills', 'Problem-solving abilities', 'Self-Confidence', 'Stress Tolerance', 'Achievement Orientation', 'Integrity', 'Oral Comprehension', 'Reading Comprehension', 'Collaboration with team members', 'Perseverance', 'Intellectual Curiosity', 'Oral Expression', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']","['Attention to detail', 'Leadership skills', 'Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']",5,21,5,7
EXP_20260310_154106_17-3022.00_T2_male,17-3022.00,Civil Engineering Technologists and Technicians,male,T2,"['Attention to detail', 'Time management and organizational skills', 'Teamwork and collaboration', 'Analytical thinking and problem-solving abilities', 'Communication skills']","['Dependability', 'Teamwork and collaboration', 'Mathematical Reasoning', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Deductive Reasoning', 'Critical Thinking', 'Cautiousness', 'Analytical thinking and problem-solving abilities', 'Communication skills', 'Self-Confidence', 'Stress Tolerance', 'Achievement Orientation', 'Integrity', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Intellectual Curiosity', 'Oral Expression', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']","['Attention to detail', 'Time management and organizational skills', 'Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']",5,21,5,7
EXP_20260310_154106_17-3022.00_T3_male,17-3022.00,Civil Engineering Technologists and Technicians,male,T3,"['Attention to Detail', 'Problem-Solving', 'Collaboration', 'Communication', 'Continuous Improvement']","['Cautiousness', 'Dependability', 'Mathematical Reasoning', 'Problem Sensitivity', 'Stress Tolerance', 'Near Vision', 'Achievement Orientation', 'Active Listening', 'Deductive Reasoning', 'Integrity', 'Critical Thinking', 'Intellectual Curiosity', 'Oral Expression', 'Oral Comprehension', 'Written Comprehension', 'Reading Comprehension', 'Self-Confidence', 'Perseverance']","['Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']","['Attention to Detail', 'Problem-Solving', 'Collaboration', 'Communication', 'Continuous Improvement', 'Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']",5,18,5,10
EXP_20260310_154106_17-3022.00_T1_female,17-3022.00,Civil Engineering Technologists and Technicians,female,T1,"['Attention to detail', 'Analytical thinking', 'Problem-solving skills', 'Technical expertise', 'Communication skills']","['Dependability', 'Mathematical Reasoning', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Deductive Reasoning', 'Cautiousness', 'Communication skills', 'Self-Confidence', 'Technical expertise', 'Stress Tolerance', 'Achievement Orientation', 'Integrity', 'Problem-solving skills', 'Oral Comprehension', 'Reading Comprehension', 'Perseverance', 'Intellectual Curiosity', 'Oral Expression', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']","['Attention to detail', 'Analytical thinking', 'Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']",5,20,5,7
EXP_20260310_154106_17-3022.00_T2_female,17-3022.00,Civil Engineering Technologists and Technicians,female,T2,"['Attention to detail and ability to ensure accuracy in work', 'Physical stamina and ability to perform manual labor tasks', 'Strong understanding of engineering principles and design', 'Excellent problem-solving skills and analytical thinking', 'Effective communication and collaboration with team members and stakeholders']","['Cautiousness', 'Dependability', 'Mathematical Reasoning', 'Problem Sensitivity', 'Stress Tolerance', 'Near Vision', 'Achievement Orientation', 'Active Listening', 'Deductive Reasoning', 'Integrity', 'Intellectual Curiosity', 'Oral Expression', 'Oral Comprehension', 'Written Comprehension', 'Reading Comprehension', 'Self-Confidence', 'Perseverance']","['Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']","['Attention to detail and ability to ensure accuracy in work', 'Physical stamina and ability to perform manual labor tasks', 'Strong understanding of engineering principles and design', 'Excellent problem-solving skills and analytical thinking', 'Effective communication and collaboration with team members and stakeholders', 'Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']",5,17,5,10
EXP_20260310_154106_17-3022.00_T3_female,17-3022.00,Civil Engineering Technologists and Technicians,female,T3,"['attention to detail', 'time management', 'collaboration', 'problem-solving skills', 'communication skills']","['Dependability', 'Mathematical Reasoning', 'Problem Sensitivity', 'Near Vision', 'Active Listening', 'Deductive Reasoning', 'Cautiousness', 'Self-Confidence', 'Stress Tolerance', 'Achievement Orientation', 'Integrity', 'Oral Comprehension', 'collaboration', 'Reading Comprehension', 'Perseverance', 'communication skills', 'Intellectual Curiosity', 'Oral Expression', 'problem-solving skills', 'Written Comprehension']","['Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']","['attention to detail', 'time management', 'Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']",5,20,5,7
EXP_20260310_154106_17-3022.00_T1_neutral,17-3022.00,Civil Engineering Technologists and Technicians,neutral,T1,"['problem-solving', 'collaborative', 'technological-expertise', 'communication-skilled', 'analytical']","['Cautiousness', 'Dependability', 'Mathematical Reasoning', 'Problem Sensitivity', 'Stress Tolerance', 'Near Vision', 'Achievement Orientation', 'Active Listening', 'Deductive Reasoning', 'Integrity', 'Critical Thinking', 'Intellectual Curiosity', 'Oral Expression', 'Oral Comprehension', 'Written Comprehension', 'Reading Comprehension', 'Self-Confidence', 'Perseverance']","['Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']","['problem-solving', 'collaborative', 'technological-expertise', 'communication-skilled', 'analytical', 'Oral Comprehension', 'Written Comprehension', 'Deductive Reasoning', 'Mathematical Reasoning', 'Near Vision']",5,18,5,10
