Job_Code,Job_Title,Attribute_Name,Importance_Score,Trait_Type
27-3091.00,Interpreters and Translators,Number Facility,2.0,Abilities
27-3091.00,Interpreters and Translators,Memorization,2.88,Abilities
27-3091.00,Interpreters and Translators,Speed of Closure,3.0,Abilities
27-3091.00,Interpreters and Translators,Flexibility of Closure,2.88,Abilities
27-3091.00,Interpreters and Translators,Perceptual Speed,2.88,Abilities
27-3091.00,Interpreters and Translators,Spatial Orientation,1.0,Abilities
27-3091.00,Interpreters and Translators,Visualization,2.75,Abilities
27-3091.00,Interpreters and Translators,Selective Attention,3.12,Abilities
27-3091.00,Interpreters and Translators,Time Sharing,3.0,Abilities
27-3091.00,Interpreters and Translators,Arm-Hand Steadiness,1.75,Abilities
27-3091.00,Interpreters and Translators,Manual Dexterity,1.5,Abilities
27-3091.00,Interpreters and Translators,Finger Dexterity,2.25,Abilities
27-3091.00,Interpreters and Translators,Control Precision,1.0,Abilities
27-3091.00,Interpreters and Translators,Multilimb Coordination,1.88,Abilities
27-3091.00,Interpreters and Translators,Response Orientation,1.12,Abilities
27-3091.00,Interpreters and Translators,Rate Control,1.0,Abilities
27-3091.00,Interpreters and Translators,Reaction Time,1.0,Abilities
27-3091.00,Interpreters and Translators,Wrist-Finger Speed,1.25,Abilities
27-3091.00,Interpreters and Translators,Speed of Limb Movement,1.12,Abilities
27-3091.00,Interpreters and Translators,Static Strength,1.38,Abilities
27-3091.00,Interpreters and Translators,Explosive Strength,1.38,Abilities
27-3091.00,Interpreters and Translators,Dynamic Strength,1.38,Abilities
27-3091.00,Interpreters and Translators,Trunk Strength,2.0,Abilities
27-3091.00,Interpreters and Translators,Stamina,1.88,Abilities
27-3091.00,Interpreters and Translators,Extent Flexibility,1.38,Abilities
27-3091.00,Interpreters and Translators,Dynamic Flexibility,1.0,Abilities
27-3091.00,Interpreters and Translators,Gross Body Coordination,1.88,Abilities
27-3091.00,Interpreters and Translators,Gross Body Equilibrium,1.38,Abilities
27-3091.00,Interpreters and Translators,Near Vision,3.62,Abilities
27-3091.00,Interpreters and Translators,Far Vision,2.88,Abilities
27-3091.00,Interpreters and Translators,Visual Color Discrimination,2.0,Abilities
27-3091.00,Interpreters and Translators,Night Vision,1.0,Abilities
27-3091.00,Interpreters and Translators,Peripheral Vision,1.0,Abilities
27-3091.00,Interpreters and Translators,Depth Perception,1.5,Abilities
27-3091.00,Interpreters and Translators,Glare Sensitivity,1.0,Abilities
27-3091.00,Interpreters and Translators,Hearing Sensitivity,2.88,Abilities
27-3091.00,Interpreters and Translators,Auditory Attention,3.0,Abilities
27-3091.00,Interpreters and Translators,Sound Localization,1.0,Abilities
27-3091.00,Interpreters and Translators,Speech Recognition,3.88,Abilities
27-3091.00,Interpreters and Translators,Speech Clarity,3.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Oral Comprehension,4.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Written Comprehension,3.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Oral Expression,3.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Written Expression,4.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Fluency of Ideas,1.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Originality,1.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Problem Sensitivity,2.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Deductive Reasoning,2.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Inductive Reasoning,2.62,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Information Ordering,3.25,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Category Flexibility,2.38,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Mathematical Reasoning,2.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Number Facility,1.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Memorization,2.25,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Speed of Closure,2.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Flexibility of Closure,2.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Perceptual Speed,2.5,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Spatial Orientation,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Visualization,1.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Selective Attention,3.75,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Time Sharing,2.5,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Arm-Hand Steadiness,2.25,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Manual Dexterity,2.25,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Finger Dexterity,3.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Control Precision,2.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Multilimb Coordination,1.5,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Response Orientation,1.5,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Rate Control,1.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Reaction Time,1.38,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Wrist-Finger Speed,3.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Speed of Limb Movement,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Static Strength,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Explosive Strength,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Dynamic Strength,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Trunk Strength,1.62,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Stamina,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Extent Flexibility,1.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Dynamic Flexibility,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Gross Body Coordination,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Gross Body Equilibrium,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Near Vision,3.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Far Vision,2.25,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Visual Color Discrimination,1.62,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Night Vision,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Peripheral Vision,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Depth Perception,1.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Glare Sensitivity,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Hearing Sensitivity,2.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Auditory Attention,2.88,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Sound Localization,1.0,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Speech Recognition,4.12,Abilities
27-3092.00,Court Reporters and Simultaneous Captioners,Speech Clarity,3.12,Abilities
27-4011.00,Audio and Video Technicians,Oral Comprehension,3.75,Abilities
27-4011.00,Audio and Video Technicians,Written Comprehension,3.5,Abilities
27-4011.00,Audio and Video Technicians,Oral Expression,3.88,Abilities
27-4011.00,Audio and Video Technicians,Written Expression,3.5,Abilities
27-4011.00,Audio and Video Technicians,Fluency of Ideas,2.88,Abilities
27-4011.00,Audio and Video Technicians,Originality,2.88,Abilities
27-4011.00,Audio and Video Technicians,Problem Sensitivity,3.75,Abilities
27-4011.00,Audio and Video Technicians,Deductive Reasoning,3.38,Abilities
27-4011.00,Audio and Video Technicians,Inductive Reasoning,3.25,Abilities
27-4011.00,Audio and Video Technicians,Information Ordering,3.75,Abilities
27-4011.00,Audio and Video Technicians,Category Flexibility,3.12,Abilities
27-4011.00,Audio and Video Technicians,Mathematical Reasoning,2.12,Abilities
27-4011.00,Audio and Video Technicians,Number Facility,2.25,Abilities
27-4011.00,Audio and Video Technicians,Memorization,2.12,Abilities
27-4011.00,Audio and Video Technicians,Speed of Closure,2.25,Abilities
27-4011.00,Audio and Video Technicians,Flexibility of Closure,3.12,Abilities
27-4011.00,Audio and Video Technicians,Perceptual Speed,3.0,Abilities
27-4011.00,Audio and Video Technicians,Spatial Orientation,1.38,Abilities
27-4011.00,Audio and Video Technicians,Visualization,3.0,Abilities
27-4011.00,Audio and Video Technicians,Selective Attention,3.12,Abilities
27-4011.00,Audio and Video Technicians,Time Sharing,3.0,Abilities
27-4011.00,Audio and Video Technicians,Arm-Hand Steadiness,3.12,Abilities
27-4011.00,Audio and Video Technicians,Manual Dexterity,3.0,Abilities
27-4011.00,Audio and Video Technicians,Finger Dexterity,3.0,Abilities
27-4011.00,Audio and Video Technicians,Control Precision,3.12,Abilities
27-4011.00,Audio and Video Technicians,Multilimb Coordination,2.25,Abilities
27-4011.00,Audio and Video Technicians,Response Orientation,1.75,Abilities
27-4011.00,Audio and Video Technicians,Rate Control,2.12,Abilities
27-4011.00,Audio and Video Technicians,Reaction Time,2.12,Abilities
27-4011.00,Audio and Video Technicians,Wrist-Finger Speed,2.12,Abilities
27-4011.00,Audio and Video Technicians,Speed of Limb Movement,1.0,Abilities
27-4011.00,Audio and Video Technicians,Static Strength,2.12,Abilities
27-4011.00,Audio and Video Technicians,Explosive Strength,1.62,Abilities
27-4011.00,Audio and Video Technicians,Dynamic Strength,2.0,Abilities
27-4011.00,Audio and Video Technicians,Trunk Strength,2.12,Abilities
27-4011.00,Audio and Video Technicians,Stamina,2.12,Abilities
27-4011.00,Audio and Video Technicians,Extent Flexibility,2.25,Abilities
27-4011.00,Audio and Video Technicians,Dynamic Flexibility,1.0,Abilities
27-4011.00,Audio and Video Technicians,Gross Body Coordination,1.88,Abilities
27-4011.00,Audio and Video Technicians,Gross Body Equilibrium,1.88,Abilities
27-4011.00,Audio and Video Technicians,Near Vision,4.0,Abilities
27-4011.00,Audio and Video Technicians,Far Vision,3.12,Abilities
27-4011.00,Audio and Video Technicians,Visual Color Discrimination,3.25,Abilities
27-4011.00,Audio and Video Technicians,Night Vision,1.12,Abilities
27-4011.00,Audio and Video Technicians,Peripheral Vision,1.0,Abilities
27-4011.00,Audio and Video Technicians,Depth Perception,2.12,Abilities
27-4011.00,Audio and Video Technicians,Glare Sensitivity,1.12,Abilities
27-4011.00,Audio and Video Technicians,Hearing Sensitivity,3.25,Abilities
27-4011.00,Audio and Video Technicians,Auditory Attention,3.12,Abilities
27-4011.00,Audio and Video Technicians,Sound Localization,1.62,Abilities
27-4011.00,Audio and Video Technicians,Speech Recognition,3.12,Abilities
27-4011.00,Audio and Video Technicians,Speech Clarity,3.12,Abilities
27-4012.00,Broadcast Technicians,Oral Comprehension,3.62,Abilities
27-4012.00,Broadcast Technicians,Written Comprehension,3.62,Abilities
27-4012.00,Broadcast Technicians,Oral Expression,3.25,Abilities
27-4012.00,Broadcast Technicians,Written Expression,3.25,Abilities
27-4012.00,Broadcast Technicians,Fluency of Ideas,3.0,Abilities
27-4012.00,Broadcast Technicians,Originality,3.0,Abilities
27-4012.00,Broadcast Technicians,Problem Sensitivity,3.62,Abilities
27-4012.00,Broadcast Technicians,Deductive Reasoning,3.25,Abilities
27-4012.00,Broadcast Technicians,Inductive Reasoning,3.12,Abilities
27-4012.00,Broadcast Technicians,Information Ordering,3.25,Abilities
27-4012.00,Broadcast Technicians,Category Flexibility,3.0,Abilities
27-4012.00,Broadcast Technicians,Mathematical Reasoning,2.62,Abilities
27-4012.00,Broadcast Technicians,Number Facility,2.12,Abilities
27-4012.00,Broadcast Technicians,Memorization,2.62,Abilities
27-4012.00,Broadcast Technicians,Speed of Closure,2.75,Abilities
27-4012.00,Broadcast Technicians,Flexibility of Closure,3.12,Abilities
27-4012.00,Broadcast Technicians,Perceptual Speed,3.0,Abilities
27-4012.00,Broadcast Technicians,Spatial Orientation,1.62,Abilities
27-4012.00,Broadcast Technicians,Visualization,3.0,Abilities
27-4012.00,Broadcast Technicians,Selective Attention,3.12,Abilities
27-4012.00,Broadcast Technicians,Time Sharing,2.75,Abilities
27-4012.00,Broadcast Technicians,Arm-Hand Steadiness,3.0,Abilities
27-4012.00,Broadcast Technicians,Manual Dexterity,3.0,Abilities
27-4012.00,Broadcast Technicians,Finger Dexterity,3.0,Abilities
27-4012.00,Broadcast Technicians,Control Precision,3.0,Abilities
27-4012.00,Broadcast Technicians,Multilimb Coordination,2.5,Abilities
27-4012.00,Broadcast Technicians,Response Orientation,2.0,Abilities
27-4012.00,Broadcast Technicians,Rate Control,2.5,Abilities
27-4012.00,Broadcast Technicians,Reaction Time,2.5,Abilities
27-4012.00,Broadcast Technicians,Wrist-Finger Speed,2.0,Abilities
27-4012.00,Broadcast Technicians,Speed of Limb Movement,1.0,Abilities
27-4012.00,Broadcast Technicians,Static Strength,2.38,Abilities
27-4012.00,Broadcast Technicians,Explosive Strength,1.12,Abilities
27-4012.00,Broadcast Technicians,Dynamic Strength,2.0,Abilities
27-4012.00,Broadcast Technicians,Trunk Strength,2.12,Abilities
27-4012.00,Broadcast Technicians,Stamina,2.0,Abilities
27-4012.00,Broadcast Technicians,Extent Flexibility,2.0,Abilities
27-4012.00,Broadcast Technicians,Dynamic Flexibility,1.0,Abilities
27-4012.00,Broadcast Technicians,Gross Body Coordination,2.0,Abilities
27-4012.00,Broadcast Technicians,Gross Body Equilibrium,1.75,Abilities
27-4012.00,Broadcast Technicians,Near Vision,3.88,Abilities
27-4012.00,Broadcast Technicians,Far Vision,2.88,Abilities
27-4012.00,Broadcast Technicians,Visual Color Discrimination,3.12,Abilities
27-4012.00,Broadcast Technicians,Night Vision,1.62,Abilities
27-4012.00,Broadcast Technicians,Peripheral Vision,1.62,Abilities
27-4012.00,Broadcast Technicians,Depth Perception,2.0,Abilities
27-4012.00,Broadcast Technicians,Glare Sensitivity,1.62,Abilities
27-4012.00,Broadcast Technicians,Hearing Sensitivity,2.75,Abilities
27-4012.00,Broadcast Technicians,Auditory Attention,2.75,Abilities
27-4012.00,Broadcast Technicians,Sound Localization,1.62,Abilities
27-4012.00,Broadcast Technicians,Speech Recognition,3.12,Abilities
27-4012.00,Broadcast Technicians,Speech Clarity,3.12,Abilities
27-4014.00,Sound Engineering Technicians,Oral Comprehension,4.0,Abilities
27-4014.00,Sound Engineering Technicians,Written Comprehension,3.38,Abilities
27-4014.00,Sound Engineering Technicians,Oral Expression,4.0,Abilities
27-4014.00,Sound Engineering Technicians,Written Expression,3.25,Abilities
27-4014.00,Sound Engineering Technicians,Fluency of Ideas,3.5,Abilities
27-4014.00,Sound Engineering Technicians,Originality,3.38,Abilities
27-4014.00,Sound Engineering Technicians,Problem Sensitivity,3.12,Abilities
27-4014.00,Sound Engineering Technicians,Deductive Reasoning,3.38,Abilities
27-4014.00,Sound Engineering Technicians,Inductive Reasoning,3.12,Abilities
27-4014.00,Sound Engineering Technicians,Information Ordering,3.12,Abilities
27-4014.00,Sound Engineering Technicians,Category Flexibility,3.25,Abilities
27-4014.00,Sound Engineering Technicians,Mathematical Reasoning,2.12,Abilities
27-4014.00,Sound Engineering Technicians,Number Facility,2.12,Abilities
27-4014.00,Sound Engineering Technicians,Memorization,2.38,Abilities
27-4014.00,Sound Engineering Technicians,Speed of Closure,3.25,Abilities
27-4014.00,Sound Engineering Technicians,Flexibility of Closure,3.25,Abilities
27-4014.00,Sound Engineering Technicians,Perceptual Speed,3.12,Abilities
27-4014.00,Sound Engineering Technicians,Spatial Orientation,1.38,Abilities
27-4014.00,Sound Engineering Technicians,Visualization,2.75,Abilities
27-4014.00,Sound Engineering Technicians,Selective Attention,3.5,Abilities
27-4014.00,Sound Engineering Technicians,Time Sharing,2.88,Abilities
27-4014.00,Sound Engineering Technicians,Arm-Hand Steadiness,3.0,Abilities
27-4014.00,Sound Engineering Technicians,Manual Dexterity,3.0,Abilities
27-4014.00,Sound Engineering Technicians,Finger Dexterity,3.0,Abilities
27-4014.00,Sound Engineering Technicians,Control Precision,3.12,Abilities
27-4014.00,Sound Engineering Technicians,Multilimb Coordination,2.12,Abilities
27-4014.00,Sound Engineering Technicians,Response Orientation,1.88,Abilities
27-4014.00,Sound Engineering Technicians,Rate Control,1.62,Abilities
27-4014.00,Sound Engineering Technicians,Reaction Time,2.12,Abilities
27-4014.00,Sound Engineering Technicians,Wrist-Finger Speed,2.12,Abilities
27-4014.00,Sound Engineering Technicians,Speed of Limb Movement,1.0,Abilities
27-4014.00,Sound Engineering Technicians,Static Strength,2.12,Abilities
27-4014.00,Sound Engineering Technicians,Explosive Strength,1.25,Abilities
27-4014.00,Sound Engineering Technicians,Dynamic Strength,1.62,Abilities
27-4014.00,Sound Engineering Technicians,Trunk Strength,2.12,Abilities
27-4014.00,Sound Engineering Technicians,Stamina,1.0,Abilities
27-4014.00,Sound Engineering Technicians,Extent Flexibility,1.88,Abilities
27-4014.00,Sound Engineering Technicians,Dynamic Flexibility,1.0,Abilities
